,State,FIPS Code,County,Republicans 2016,Democrats 2016,Republicans 2012,Republicans 2008,Democrats 2012,Democrats 2008,Less Than High School Diploma,At Least High School Diploma,At Least Bachelors's Degree,Graduate Degree,School Enrollment,Median Earnings 2010,White Population,African American Population,Native American Population,Asian American Population,Other Race or Races,Latino Population,Children Under 6 Living in Poverty,Adults 65 and Older Living in Poverty,Total Population,Preschool Enrollment,Poverty Rate,Gini Coefficient,Professional Occupations,Service Occupations,Sales and Office Occupations,"Farming, Fishing, and Forestry Occupations",Construction Occupations,Manufacturing and Transportation Occupations,Racial Homogenity,Median Age,Sick Days,Mental Health Days,Low Birthweight,Teen Birth Rate,Children in Single Parent Households,Adult Smoking,Adult Obesity,Diabetes,STD Rate,HIV Rate,Uninsured,Unemployment,Violent Crime Rate,Homicide Rate,Injury/Death Rate,Infant Mortality,Classification,Area_Name,Rural-urban_Continuum_Code_2003,Urban_Influence_Code_2003,Rural-urban_Continuum_Code_2013,Urban_Influence_Code_2013,POVALL_2016,CI90LBAll_2016,CI90UBALL_2016,PCTPOVALL_2016,CI90LBALLP_2016,CI90UBALLP_2016,POV017_2016,CI90LB017_2016,CI90UB017_2016,PCTPOV017_2016,CI90LB017P_2016,CI90UB017P_2016,POV517_2016,CI90LB517_2016,CI90UB517_2016,PCTPOV517_2016,CI90LB517P_2016,CI90UB517P_2016,MEDHHINC_2016,CI90LBINC_2016,CI90UBINC_2016,POV05_2016,CI90LB05_2016,CI90UB05_2016,PCTPOV05_2016,CI90LB05P_2016,CI90UB05P_2016,Area name,2003 Rural-urban Continuum Code,2003 Urban Influence Code,2013 Rural-urban Continuum Code,2013 Urban Influence Code,"Less than a high school diploma, 1970","High school diploma only, 1970","Some college (1-3 years), 1970","Four years of college or higher, 1970","Percent of adults with less than a high school diploma, 1970","Percent of adults with a high school diploma only, 1970","Percent of adults completing some college (1-3 years), 1970","Percent of adults completing four years of college or higher, 1970","Less than a high school diploma, 1980","High school diploma only, 1980","Some college (1-3 years), 1980","Four years of college or higher, 1980","Percent of adults with less than a high school diploma, 1980","Percent of adults with a high school diploma only, 1980","Percent of adults completing some college (1-3 years), 1980","Percent of adults completing four years of college or higher, 1980","Less than a high school diploma, 1990","High school diploma only, 1990","Some college or associate's degree, 1990","Bachelor's degree or higher, 1990","Percent of adults with less than a high school diploma, 1990","Percent of adults with a high school diploma only, 1990","Percent of adults completing some college or associate's degree, 1990","Percent of adults with a bachelor's degree or higher, 1990","Less than a high school diploma, 2000","High school diploma only, 2000","Some college or associate's degree, 2000","Bachelor's degree or higher, 2000","Percent of adults with less than a high school diploma, 2000","Percent of adults with a high school diploma only, 2000","Percent of adults completing some college or associate's degree, 2000","Percent of adults with a bachelor's degree or higher, 2000","Less than a high school diploma, 2012-2016","High school diploma only, 2012-2016","Some college or associate's degree, 2012-2016","Bachelor's degree or higher, 2012-2016","Percent of adults with less than a high school diploma, 2012-2016","Percent of adults with a high school diploma only, 2012-2016","Percent of adults completing some college or associate's degree, 2012-2016","Percent of adults with a bachelor's degree or higher, 2012-2016"
18,AL,4905,Coosa County,66.27,31.686500000000002,54.665,60.3485,44.6695,37.739000000000004,28.235500000000002,74.239,10.43,4.8335,69.737,21896.908499999998,61.5945,35.222500000000004,1.5751,0.55565,0.4254,3.4209,27.5715,18.484,74227.396,26.923000000000002,17.961,0.4455,19.7235,18.8525,21.875,1.9945,12.683499999999999,27.3665,0.5655,43.375,3.77,4.4795,0.121,51.462500000000006,0.39349999999999996,0.303,0.3375,0.154,760.0999999999999,186.92649999999998,0.155,0.0876,261.7815,,103.353,,Republican,Coosa County,8.2,7.4165,8.2,3.75,11930.243499999999,11259.991999999998,12431.153,17.786,12.75,21.6785,3938.0460000000003,3742.8155,4213.1945000000005,29.654,23.2665,35.625,2769.2019999999998,2580.155,2920.042,28.3,22.706000000000003,34.7305,38598.529500000004,36297.3825,40888.5885,,,,,,,Coosa County,8.2,7.4165,8.2,3.75,13735.264,9473.8045,3874.374,3752.187,72.44149999999999,21.073,4.8335,3.0475,10685.113500000001,10871.411,6153.3175,6415.7975,58.9455,33.35,6.8,3.0210000000000004,10430.7375,10136.545,10663.0825,9583.629,44.723,32.488,14.404,5.0065,10471.2095,10330.490000000002,12090.705,12566.225,36.375,37.337500000000006,19.825000000000003,6.830500000000001,8844.450499999999,11944.8295,14341.2505,18089.0735,26.378999999999998,37.965,25.48,10.225
19,AL,4905,Covington County,82.843,15.3765,77.136,81.875,22.185499999999998,23.147,24.5645,78.09450000000001,14.9165,4.8335,72.3685,21896.908499999998,83.0835,11.741,1.5751,0.55565,1.362,3.4209,33.6985,12.797,74227.396,50.0,17.961,0.4835,26.1825,15.2615,23.609,1.9945,14.375,21.2335,0.7515000000000001,43.375,4.3635,5.0145,0.09964999999999999,72.5125,0.39349999999999996,0.271,0.3375,0.14200000000000002,497.3,186.92649999999998,0.1825,0.07314999999999999,261.7815,4.2445,78.721,8.4845,Republican,Covington County,6.6,9.25,6.6,5.5835,11930.243499999999,11259.991999999998,12431.153,21.0715,15.536,21.6785,3938.0460000000003,3742.8155,4213.1945000000005,29.654,23.2665,35.625,2769.2019999999998,2580.155,2920.042,28.3,22.706000000000003,34.7305,31977.118000000002,29840.029499999997,40888.5885,,,,,,,Covington County,6.6,9.25,6.6,5.5835,13735.264,9473.8045,3874.374,3752.187,66.0585,21.073,4.8335,5.079,10685.113500000001,10871.411,6153.3175,6415.7975,52.564,29.5405,9.2,5.9315,10430.7375,10136.545,10663.0825,9583.629,44.723,29.394,20.487499999999997,8.3435,10471.2095,10330.490000000002,12090.705,12566.225,31.924999999999997,33.8125,22.775,10.780000000000001,8844.450499999999,11944.8295,14341.2505,18089.0735,19.6855,34.259,30.644,15.0515
20,AL,4905,Crenshaw County,74.5565,23.5315,69.646,67.524,29.6805,30.443,24.5645,74.239,10.43,4.8335,77.6315,21896.908499999998,72.339,19.5685,1.5751,1.7309999999999999,1.362,3.4209,33.6985,18.484,74227.396,26.923000000000002,21.2265,0.4645,26.1825,15.2615,21.875,3.324,12.683499999999999,21.2335,0.5655,38.275,3.77,3.944,0.08895,51.462500000000006,0.44599999999999995,0.175,0.359,0.154,497.3,186.92649999999998,0.1825,0.07314999999999999,366.4945,,91.037,,Republican,Crenshaw County,8.2,5.5835,8.2,5.5835,11930.243499999999,11259.991999999998,12431.153,21.0715,18.3215,25.607,3938.0460000000003,3742.8155,4213.1945000000005,29.654,23.2665,35.625,2769.2019999999998,2580.155,2920.042,28.3,18.9415,34.7305,38598.529500000004,36297.3825,40888.5885,,,,,,,Crenshaw County,8.2,5.5835,8.2,5.5835,13735.264,9473.8045,3874.374,3752.187,72.44149999999999,16.709,4.8335,3.0475,10685.113500000001,10871.411,6153.3175,6415.7975,65.327,25.7315,6.8,5.9315,10430.7375,10136.545,10663.0825,9583.629,49.9845,26.3,14.404,8.3435,10471.2095,10330.490000000002,12090.705,12566.225,40.825,30.287499999999998,19.825000000000003,10.780000000000001,8844.450499999999,11944.8295,14341.2505,18089.0735,23.0325,37.965,25.48,15.0515
21,AL,4905,Cullman County,91.12950000000001,7.177,84.6265,81.875,14.6905,15.8515,24.5645,78.09450000000001,14.9165,4.8335,75.0,24473.0155,93.828,3.87045,1.5751,0.55565,1.362,3.4209,21.444499999999998,12.797,74227.396,34.6155,17.961,0.4455,26.1825,15.2615,23.609,1.9945,14.375,21.2335,0.8445,38.275,3.77,4.4795,0.08895,51.462500000000006,0.2885,0.20700000000000002,0.316,0.1305,365.9,67.7655,0.1825,0.05865,157.06900000000002,4.2445,78.721,7.177,Republican,Cullman County,6.6,3.75,3.4000000000000004,3.75,11930.243499999999,11259.991999999998,12431.153,14.5,12.75,17.75,3938.0460000000003,3742.8155,4213.1945000000005,19.9615,15.5335,24.125,2769.2019999999998,2580.155,2920.042,19.1,15.1765,23.192500000000003,38598.529500000004,36297.3825,47674.8235,,,,,,,Cullman County,6.6,3.75,3.4000000000000004,3.75,13735.264,9473.8045,3874.374,3752.187,72.44149999999999,21.073,4.8335,3.0475,10685.113500000001,10871.411,6153.3175,6415.7975,52.564,29.5405,9.2,5.9315,10430.7375,10136.545,10663.0825,9583.629,39.4615,29.394,20.487499999999997,8.3435,10471.2095,10330.490000000002,12090.705,12566.225,27.475,30.287499999999998,25.725,10.780000000000001,8844.450499999999,11944.8295,14341.2505,18089.0735,16.339,34.259,33.226,15.0515
22,AL,4905,Dale County,74.5565,23.5315,69.646,74.6995,29.6805,30.443,17.2215,81.95,19.4035,4.8335,67.105,24473.0155,72.339,19.5685,1.5751,1.7309999999999999,2.27,3.4209,15.317499999999999,9.953,74227.396,34.6155,14.695,0.426,26.1825,17.057,23.609,0.6504000000000001,16.066499999999998,15.1,0.5655,35.725,4.9565,3.944,0.08895,51.462500000000006,0.34099999999999997,0.20700000000000002,0.359,0.14200000000000002,628.7,304.211,0.155,0.07314999999999999,366.4945,6.6675,66.405,7.177,Republican,Dale County,3.4000000000000004,5.5835,3.4000000000000004,5.5835,11930.243499999999,11259.991999999998,12431.153,21.0715,18.3215,25.607,3938.0460000000003,3742.8155,4213.1945000000005,29.654,23.2665,35.625,2769.2019999999998,2580.155,2920.042,28.3,22.706000000000003,34.7305,38598.529500000004,36297.3825,47674.8235,,,,,,,Dale County,3.4000000000000004,5.5835,3.4000000000000004,5.5835,13735.264,9473.8045,3874.374,3752.187,46.908500000000004,34.1635,12.5665,9.142,10685.113500000001,10871.411,6153.3175,6415.7975,33.418,33.35,18.8,11.706,10430.7375,10136.545,10663.0825,9583.629,23.677,29.394,32.653999999999996,15.018999999999998,10471.2095,10330.490000000002,12090.705,12566.225,23.025,30.287499999999998,34.575,14.7,8844.450499999999,11944.8295,14341.2505,18089.0735,12.9925,34.259,35.808,15.0515
23,AL,4905,Dallas County,33.1245,72.4595,32.194,31.646500000000003,67.1545,66.922,24.5645,78.09450000000001,14.9165,6.7665,77.6315,21896.908499999998,29.360999999999997,66.5315,1.5751,0.55565,0.4254,3.4209,52.078500000000005,27.016,74227.396,42.30800000000001,31.0235,0.5215000000000001,26.1825,15.2615,21.875,0.6504000000000001,9.3015,27.3665,0.5655,35.725,3.77,3.4085,0.1315,72.5125,0.656,0.20700000000000002,0.425,0.154,1285.7,304.211,0.155,0.131,785.3445,18.7815,78.721,8.4845,Democrat,Dallas County,3.4000000000000004,5.5835,3.4000000000000004,5.5835,11930.243499999999,11259.991999999998,12431.153,34.214,32.25,41.3215,3938.0460000000003,3742.8155,4213.1945000000005,58.731,50.3335,64.375,2769.2019999999998,2580.155,2920.042,55.900000000000006,49.0585,63.577,31977.118000000002,29840.029499999997,34102.353,,,,,,,Dallas County,3.4000000000000004,5.5835,3.4000000000000004,5.5835,13735.264,9473.8045,3874.374,3752.187,59.675,25.4365,8.7,9.142,10685.113500000001,10871.411,6153.3175,6415.7975,46.182,29.5405,11.600000000000001,11.706,10430.7375,10136.545,10663.0825,9583.629,39.4615,29.394,20.487499999999997,11.681000000000001,10471.2095,10330.490000000002,12090.705,12566.225,27.475,33.8125,22.775,14.7,8844.450499999999,11944.8295,14341.2505,18089.0735,19.6855,37.965,28.062,15.0515
24,AL,4905,DeKalb County,82.843,15.3765,77.136,74.6995,22.185499999999998,23.147,31.907000000000004,66.52799999999999,10.43,4.8335,69.737,21896.908499999998,83.0835,3.87045,1.5751,0.55565,1.362,10.408999999999999,39.825,15.6405,74227.396,19.231,21.2265,0.4455,22.953000000000003,13.466000000000001,20.141,1.9945,12.683499999999999,30.4335,0.7515000000000001,35.725,4.9565,5.0145,0.08895,61.9875,0.34099999999999997,0.175,0.316,0.1305,234.5,67.7655,0.2375,0.0876,157.06900000000002,1.796,78.721,7.177,Republican,DeKalb County,6.6,5.5835,6.6,5.5835,11930.243499999999,11259.991999999998,12431.153,21.0715,18.3215,21.6785,3938.0460000000003,3742.8155,4213.1945000000005,29.654,27.133499999999998,35.625,2769.2019999999998,2580.155,2920.042,28.3,22.706000000000003,34.7305,38598.529500000004,36297.3825,40888.5885,,,,,,,DeKalb County,6.6,5.5835,6.6,5.5835,13735.264,9473.8045,3874.374,3752.187,72.44149999999999,21.073,2.9,3.0475,10685.113500000001,10871.411,6153.3175,6415.7975,58.9455,29.5405,9.2,5.9315,10430.7375,10136.545,10663.0825,9583.629,44.723,29.394,14.404,8.3435,10471.2095,10330.490000000002,12090.705,12566.225,36.375,33.8125,22.775,6.830500000000001,8844.450499999999,11944.8295,14341.2505,18089.0735,26.378999999999998,34.259,28.062,10.225
25,AL,4905,Elmore County,74.5565,23.5315,77.136,74.6995,22.185499999999998,23.147,17.2215,81.95,19.4035,6.7665,72.3685,29625.228499999997,72.339,19.5685,1.5751,0.55565,1.362,3.4209,15.317499999999999,9.953,74227.396,42.30800000000001,11.4295,0.4065,32.641,15.2615,25.3435,0.6504000000000001,12.683499999999999,15.1,0.5655,38.275,4.3635,4.4795,0.08895,40.9375,0.2885,0.20700000000000002,0.316,0.1195,497.3,186.92649999999998,0.1275,0.07314999999999999,157.06900000000002,6.6675,78.721,7.177,Republican,Elmore County,1.796,1.911,1.796,1.911,11930.243499999999,11259.991999999998,12431.153,14.5,9.963999999999999,17.75,3938.0460000000003,3742.8155,4213.1945000000005,19.9615,15.5335,24.125,2769.2019999999998,2580.155,2920.042,19.1,15.1765,23.192500000000003,51841.353,49212.0885,61247.293999999994,,,,,,,Elmore County,1.796,1.911,1.796,1.911,13735.264,9473.8045,3874.374,3752.187,59.675,25.4365,6.7665,5.079,10685.113500000001,10871.411,6153.3175,6415.7975,39.8,37.1595,11.600000000000001,11.706,10430.7375,10136.545,10663.0825,9583.629,34.2,32.488,20.487499999999997,11.681000000000001,10471.2095,10330.490000000002,12090.705,12566.225,23.025,33.8125,25.725,14.7,8844.450499999999,11944.8295,14341.2505,18089.0735,12.9925,34.259,28.062,19.878
26,AL,4905,Escambia County,66.27,31.686500000000002,62.155499999999996,60.3485,37.175,37.739000000000004,28.235500000000002,74.239,10.43,2.9,72.3685,21896.908499999998,61.5945,35.222500000000004,4.8615,0.55565,1.362,3.4209,45.951499999999996,15.6405,74227.396,26.923000000000002,24.492,0.4645,26.1825,18.8525,23.609,1.9945,14.375,18.1665,0.47250000000000003,38.275,4.9565,4.4795,0.1105,72.5125,0.4985,0.20700000000000002,0.359,0.1305,628.7,186.92649999999998,0.1825,0.0876,575.9195,9.09,103.353,9.792,Republican,Escambia County,6.6,5.5835,6.6,5.5835,11930.243499999999,11259.991999999998,12431.153,24.357,18.3215,29.5355,3938.0460000000003,3742.8155,4213.1945000000005,29.654,23.2665,35.625,2769.2019999999998,2580.155,2920.042,28.3,22.706000000000003,34.7305,31977.118000000002,29840.029499999997,40888.5885,,,,,,,Escambia County,6.6,5.5835,6.6,5.5835,13735.264,9473.8045,3874.374,3752.187,66.0585,25.4365,4.8335,5.079,10685.113500000001,10871.411,6153.3175,6415.7975,46.182,33.35,11.600000000000001,5.9315,10430.7375,10136.545,10663.0825,9583.629,39.4615,35.581999999999994,17.445999999999998,8.3435,10471.2095,10330.490000000002,12090.705,12566.225,31.924999999999997,33.8125,22.775,10.780000000000001,8844.450499999999,11944.8295,14341.2505,18089.0735,19.6855,41.671,25.48,10.225
27,AL,4905,Etowah County,74.5565,23.5315,69.646,67.524,29.6805,30.443,17.2215,81.95,14.9165,6.7665,72.3685,24473.0155,83.0835,11.741,1.5751,0.55565,1.362,3.4209,33.6985,12.797,74227.396,42.30800000000001,17.961,0.4455,29.4115,17.057,23.609,0.6504000000000001,10.9925,18.1665,0.6585,40.825,4.9565,5.0145,0.08895,51.462500000000006,0.34099999999999997,0.271,0.316,0.14200000000000002,628.7,186.92649999999998,0.1825,0.07314999999999999,471.207,6.6675,78.721,9.792,Republican,Etowah County,3.4000000000000004,1.911,3.4000000000000004,1.911,11930.243499999999,11259.991999999998,12431.153,17.786,15.536,21.6785,3938.0460000000003,3742.8155,4213.1945000000005,24.808,23.2665,29.875,2769.2019999999998,2580.155,2920.042,23.7,18.9415,28.9615,38598.529500000004,36297.3825,40888.5885,,,,,,,Etowah County,3.4000000000000004,1.911,3.4000000000000004,1.911,43453.0385,9473.8045,3874.374,3752.187,59.675,29.799999999999997,6.7665,5.079,33997.356,10871.411,6153.3175,6415.7975,46.182,33.35,14.0,8.8185,33756.4315,10136.545,10663.0825,9583.629,34.2,29.394,23.529,11.681000000000001,10471.2095,32615.912,12090.705,12566.225,27.475,33.8125,28.674999999999997,14.7,8844.450499999999,11944.8295,14341.2505,18089.0735,16.339,34.259,33.226,15.0515
28,AL,4905,Fayette County,82.843,15.3765,77.136,74.6995,22.185499999999998,23.147,24.5645,74.239,10.43,2.9,75.0,24473.0155,83.0835,11.741,1.5751,0.55565,1.362,3.4209,15.317499999999999,15.6405,74227.396,34.6155,17.961,0.426,26.1825,13.466000000000001,20.141,1.9945,10.9925,30.4335,0.7515000000000001,43.375,5.550000000000001,5.0145,0.09964999999999999,51.462500000000006,0.34099999999999997,0.14300000000000002,0.359,0.154,365.9,67.7655,0.155,0.07314999999999999,157.06900000000002,,115.6685,,Republican,Fayette County,6.6,5.5835,6.6,5.5835,11930.243499999999,11259.991999999998,12431.153,21.0715,15.536,25.607,3938.0460000000003,3742.8155,4213.1945000000005,29.654,23.2665,35.625,2769.2019999999998,2580.155,2920.042,28.3,22.706000000000003,34.7305,38598.529500000004,36297.3825,40888.5885,,,,,,,Fayette County,6.6,5.5835,6.6,5.5835,13735.264,9473.8045,3874.374,3752.187,72.44149999999999,21.073,4.8335,3.0475,10685.113500000001,10871.411,6153.3175,6415.7975,58.9455,29.5405,6.8,5.9315,10430.7375,10136.545,10663.0825,9583.629,44.723,32.488,17.445999999999998,8.3435,10471.2095,10330.490000000002,12090.705,12566.225,31.924999999999997,33.8125,22.775,10.780000000000001,8844.450499999999,11944.8295,14341.2505,18089.0735,19.6855,37.965,25.48,15.0515
29,AL,4905,Franklin County,82.843,15.3765,69.646,67.524,29.6805,30.443,31.907000000000004,70.3835,10.43,4.8335,69.737,21896.908499999998,83.0835,3.87045,1.5751,0.55565,1.362,17.3485,27.5715,12.797,74227.396,26.923000000000002,17.961,0.4455,22.953000000000003,13.466000000000001,21.875,1.9945,12.683499999999999,27.3665,0.6585,38.275,4.9565,4.4795,0.08895,61.9875,0.34099999999999997,0.239,0.3375,0.14200000000000002,234.5,67.7655,0.21000000000000002,0.0876,261.7815,,91.037,9.792,Republican,Franklin County,6.6,5.5835,6.6,5.5835,11930.243499999999,11259.991999999998,12431.153,21.0715,15.536,25.607,3938.0460000000003,3742.8155,4213.1945000000005,29.654,23.2665,35.625,2769.2019999999998,2580.155,2920.042,28.3,22.706000000000003,34.7305,38598.529500000004,36297.3825,40888.5885,,,,,,,Franklin County,6.6,5.5835,6.6,5.5835,13735.264,9473.8045,3874.374,3752.187,66.0585,25.4365,4.8335,3.0475,10685.113500000001,10871.411,6153.3175,6415.7975,52.564,29.5405,9.2,5.9315,10430.7375,10136.545,10663.0825,9583.629,44.723,29.394,17.445999999999998,8.3435,10471.2095,10330.490000000002,12090.705,12566.225,36.375,30.287499999999998,22.775,10.780000000000001,8844.450499999999,11944.8295,14341.2505,18089.0735,23.0325,37.965,25.48,10.225
30,AL,4905,Geneva County,82.843,15.3765,84.6265,81.875,14.6905,15.8515,28.235500000000002,70.3835,5.91,2.9,69.737,19320.8015,83.0835,11.741,1.5751,0.55565,1.362,3.4209,27.5715,9.953,74227.396,26.923000000000002,14.695,0.4645,22.953000000000003,15.2615,23.609,1.9945,16.066499999999998,21.2335,0.7515000000000001,43.375,4.3635,3.4085,0.08895,51.462500000000006,0.44599999999999995,0.33499999999999996,0.3375,0.1305,365.9,186.92649999999998,0.1825,0.07314999999999999,366.4945,9.09,91.037,,Republican,Geneva County,3.4000000000000004,1.911,3.4000000000000004,1.911,11930.243499999999,11259.991999999998,12431.153,21.0715,18.3215,25.607,3938.0460000000003,3742.8155,4213.1945000000005,29.654,23.2665,41.375,2769.2019999999998,2580.155,2920.042,28.3,22.706000000000003,34.7305,38598.529500000004,36297.3825,40888.5885,,,,,,,Geneva County,3.4000000000000004,1.911,3.4000000000000004,1.911,13735.264,9473.8045,3874.374,3752.187,66.0585,25.4365,4.8335,5.079,10685.113500000001,10871.411,6153.3175,6415.7975,52.564,29.5405,9.2,5.9315,10430.7375,10136.545,10663.0825,9583.629,44.723,32.488,17.445999999999998,8.3435,10471.2095,10330.490000000002,12090.705,12566.225,36.375,30.287499999999998,25.725,6.830500000000001,8844.450499999999,11944.8295,14341.2505,18089.0735,23.0325,34.259,30.644,10.225
31,AL,4905,Greene County,16.5515,80.61449999999999,17.213,17.2955,82.144,81.5135,28.235500000000002,74.239,10.43,4.8335,80.263,19320.8015,18.616500000000002,82.1865,1.5751,0.55565,0.4254,3.4209,52.078500000000005,21.328,74227.396,73.077,31.0235,0.4835,22.953000000000003,17.057,20.141,1.9945,12.683499999999999,27.3665,0.6585,40.825,4.9565,5.55,0.164,51.462500000000006,0.4985,0.175,0.46799999999999997,0.188,1679.9,186.92649999999998,0.1825,0.11649999999999999,1099.4825,18.7815,78.721,,Democrat,Greene County,3.4000000000000004,1.911,8.2,5.5835,11930.243499999999,11259.991999999998,12431.153,34.214,26.6785,41.3215,3938.0460000000003,3742.8155,4213.1945000000005,49.0385,38.7335,58.625,2769.2019999999998,2580.155,2920.042,46.7,37.7645,57.807500000000005,25299.424,23327.788999999997,27258.4345,,,,,,,Greene County,3.4000000000000004,1.911,8.2,5.5835,13735.264,9473.8045,3874.374,3752.187,72.44149999999999,12.3455,6.7665,7.1105,10685.113500000001,10871.411,6153.3175,6415.7975,58.9455,21.9225,9.2,8.8185,10430.7375,10136.545,10663.0825,9583.629,44.723,29.394,14.404,11.681000000000001,10471.2095,10330.490000000002,12090.705,12566.225,36.375,33.8125,19.825000000000003,10.780000000000001,8844.450499999999,11944.8295,14341.2505,18089.0735,23.0325,41.671,25.48,10.225
32,AL,4905,Hale County,41.411,56.1505,39.6845,38.822,59.659499999999994,59.626000000000005,31.907000000000004,70.3835,10.43,4.8335,72.3685,19320.8015,40.1055,58.704499999999996,1.5751,0.55565,0.4254,3.4209,39.825,21.328,74227.396,57.69199999999999,24.492,0.4835,22.953000000000003,18.8525,18.4065,3.324,10.9925,24.299999999999997,0.47250000000000003,38.275,3.77,3.944,0.14250000000000002,40.9375,0.5509999999999999,,0.425,0.1655,1154.3,304.211,0.1825,0.10189999999999999,366.4945,16.3585,78.721,,Democrat,Hale County,3.4000000000000004,1.911,3.4000000000000004,1.911,11930.243499999999,11259.991999999998,12431.153,24.357,18.3215,29.5355,3938.0460000000003,3742.8155,4213.1945000000005,34.5,27.133499999999998,41.375,2769.2019999999998,2580.155,2920.042,32.900000000000006,22.706000000000003,40.5,38598.529500000004,29840.029499999997,40888.5885,,,,,,,Hale County,3.4000000000000004,1.911,3.4000000000000004,1.911,13735.264,9473.8045,3874.374,3752.187,72.44149999999999,16.709,4.8335,5.079,10685.113500000001,10871.411,6153.3175,6415.7975,58.9455,21.9225,6.8,5.9315,10430.7375,10136.545,10663.0825,9583.629,44.723,32.488,14.404,8.3435,10471.2095,10330.490000000002,12090.705,12566.225,36.375,37.337500000000006,19.825000000000003,6.830500000000001,8844.450499999999,11944.8295,14341.2505,18089.0735,19.6855,41.671,25.48,15.0515
33,AL,4905,Henry County,66.27,31.686500000000002,62.155499999999996,67.524,37.175,37.739000000000004,24.5645,74.239,14.9165,6.7665,72.3685,24473.0155,61.5945,27.3955,1.5751,0.55565,0.4254,3.4209,15.317499999999999,15.6405,74227.396,26.923000000000002,14.695,0.4455,22.953000000000003,17.057,25.3435,1.9945,10.9925,21.2335,0.5655,43.375,3.77,3.4085,0.08895,51.462500000000006,0.34099999999999997,0.175,0.3375,0.14200000000000002,628.7,186.92649999999998,0.1825,0.07314999999999999,261.7815,,91.037,,Republican,Henry County,3.4000000000000004,1.911,3.4000000000000004,1.911,11930.243499999999,11259.991999999998,12431.153,17.786,15.536,21.6785,3938.0460000000003,3742.8155,4213.1945000000005,29.654,23.2665,35.625,2769.2019999999998,2580.155,2920.042,23.7,18.9415,34.7305,38598.529500000004,36297.3825,47674.8235,,,,,,,Henry County,3.4000000000000004,1.911,3.4000000000000004,1.911,13735.264,9473.8045,3874.374,3752.187,72.44149999999999,21.073,4.8335,5.079,10685.113500000001,10871.411,6153.3175,6415.7975,58.9455,25.7315,9.2,8.8185,10430.7375,10136.545,10663.0825,9583.629,39.4615,29.394,20.487499999999997,8.3435,10471.2095,10330.490000000002,12090.705,12566.225,31.924999999999997,30.287499999999998,22.775,14.7,8844.450499999999,11944.8295,14341.2505,18089.0735,19.6855,37.965,28.062,15.0515
